trial,status,error,lr,dropout,weight_decay,alpha_max,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50
50,ok,,0.01,0.3,0.0,0.5,3,6040,6040,6.764091582219136,3.4271523178807946,0.6788079470198676,0.2969134107631681,3.4271523178807946,0.8689044586350604,0.564516129032258,0.2597201087941415,2.1505376344086025,0.5840311694224453,0.8620689655172413,0.35655094667902115,5.474137931034482,1.3256840430621846,78.73718294657313,81.14671163575042,4.315357038160754,84.29139072847683,99.34667541773177,95.38586076632488,97.47048903878583,4.341235228906003,86.01688741721854,98.18148469824727
149,ok,,0.0001,0.7,0.01,0.25,3,6040,6040,6.931517552538037,3.377483443708609,0.8609271523178808,0.4526875849538052,3.377483443708609,0.9608585388096699,1.2903225806451613,0.6920178212300874,4.354838709677419,1.318944768082796,0.1724137931034483,0.06893393023493904,1.810344827586207,0.38668579187172636,0.9713977334052887,0.6070826306913997,5.9465798502998455,35.205298013245034,20.42209907126854,3.6157582298974638,2.967959527824621,5.3703826444069085,55.9476821192053,13.407222589591495
129,ok,,0.0001,0.3,0.0,0.25,3,6040,6040,6.8818149205560015,3.3609271523178808,0.8940397350993378,0.36766544658929157,3.3609271523178808,0.8859012670030904,0.8333333333333334,0.34029768557351503,2.9838709677419355,0.7924470195637529,0.9913793103448276,0.4115482358042434,3.9655172413793105,1.0357503189316832,42.60658391797086,42.39460370994941,4.650278223586879,77.96854304635762,96.87553145174468,71.1548839719374,70.69139966273187,4.724777410544618,78.82615894039735,92.82477801574534
49,ok,,0.01,0.3,0.0,0.25,3,6040,6040,6.774104825688595,3.327814569536424,0.728476821192053,0.3261486080793482,3.327814569536424,0.8619186046245647,0.6182795698924731,0.3119916727688698,2.1236559139784945,0.621672090440619,0.9051724137931035,0.3488485215944258,5.258620689655173,1.2471414635746847,75.71505666486779,78.1787521079258,4.319130145608898,85.56622516556291,99.32260834377868,93.7938478143551,96.62731871838112,4.348797932366033,86.63211920529801,98.08784391521337
90,ok,,0.001,0.3,0.0,0.5,3,6040,6040,6.784504111377036,3.2947019867549674,0.6456953642384106,0.26108809679358885,3.2947019867549674,0.8167559510000505,0.456989247311828,0.17799996878662597,2.6881720430107525,0.6406109455488513,0.9482758620689655,0.39431561239096047,4.267241379310345,1.09919535629249,86.29249865083648,85.93591905564925,4.431678636206319,83.9271523178808,99.50064426701056,99.5682676740421,99.62900505902192,4.4261480505448745,84.10430463576158,98.36647760856859
130,ok,,0.0001,0.3,0.0,0.5,3,6040,6040,6.871792023112665,3.245033112582781,0.7119205298013245,0.3599898934701266,3.245033112582781,0.8876453718364175,0.7795698924731183,0.41343601647360245,2.795698924731183,0.8275150188719793,0.603448275862069,0.2742917996886912,3.9655172413793105,0.9840612826242237,50.323799244468425,48.87015177065767,4.667183466261902,79.99834437086093,98.25946304868246,79.03399892066919,78.21247892074199,4.656515432330692,80.7725165562914,95.28068986466555
157,ok,,0.0001,0.9,0.01,0.25,3,6040,6040,6.93155260402632,3.245033112582781,1.009933774834437,0.3871292902529411,3.245033112582781,0.8720003036866063,1.478494623655914,0.568820036429849,4.516129032258064,1.2318111118426531,0.25862068965517243,0.0957975765554853,1.206896551724138,0.295062283712255,0.9983810037776578,0.6070826306913997,6.200527611927747,25.695364238410594,20.28708209003508,3.507825148407987,3.102866779089376,5.479737471821412,54.56225165562913,12.819211658436503
147,ok,,0.0001,0.7,0.1,0.25,3,6040,6040,6.93153434818711,3.245033112582781,0.4139072847682119,0.20782232407455695,3.245033112582781,0.8160858025006089,0.5913978494623656,0.29007013083226674,4.56989247311828,1.1569222567827595,0.12931034482758622,0.07594222013547047,1.1206896551724137,0.26957217753095397,0.809498111171074,0.5396290050590219,5.6322864614295165,45.75,18.96294011661507,4.398273070696169,2.9342327150084317,5.558324707508593,50.89304635761589,19.8331754193767
119,ok,,0.001,0.9,0.001,0.25,3,6040,6040,6.93151040294853,3.2284768211920527,1.6556291390728477,0.9648616183201006,3.2284768211920527,1.3007989748196063,2.5268817204301075,1.50766017484328,4.543010752688172,1.9394112859020807,0.25862068965517243,0.0945122087225895,1.1206896551724137,0.27681716567012143,1.0523475445223962,0.6408094435075885,6.368068278058155,26.8658940397351,32.93264585930963,3.9665407447382623,2.866779089376054,5.387292065251439,56.475827814569534,15.379217865332295
134,ok,,0.0001,0.3,0.01,0.5,3,6040,6040,6.931489638767796,3.0132450331125824,1.0596026490066226,0.4574502214390066,3.0132450331125824,0.8794301176666581,1.6397849462365592,0.7149964665122459,4.112903225806452,1.2430687265226905,0.12931034482758622,0.04448813882157119,1.25,0.29635441725957157,1.430113329735564,0.7419898819561552,6.450051482797616,26.980132450331123,28.477104669537635,7.285483000539665,6.441821247892074,5.984036889901375,45.9658940397351,25.330651318307375
120,ok,,0.001,0.9,0.001,0.5,3,6040,6040,6.931505462440712,2.980132450331126,0.8443708609271523,0.4877988920687953,2.980132450331126,0.9253964464755198,1.021505376344086,0.5901483414609998,3.8440860215053765,1.1628466280292888,0.5603448275862069,0.3236868439054329,1.5948275862068966,0.5446573622599936,0.7555315704263357,0.6070826306913997,5.616944160401124,59.17218543046358,18.767125165453248,3.453858607663249,2.900505902192243,5.295539152936907,65.14602649006622,13.495733581609159
125,ok,,0.0001,0.1,0.01,0.25,3,6040,6040,6.931471878562231,2.9635761589403975,0.04966887417218543,0.027676689799565415,2.9635761589403975,0.6303381122374542,0.026881720430107527,0.026881720430107527,3.790322580645161,0.7928111980435649,0.08620689655172414,0.028951382064385817,1.6379310344827587,0.3698209229276561,0.6475984889368591,0.5733558178752108,4.7479073977847746,72.88741721854305,6.852886700025995,3.696708041014571,3.0016863406408096,5.257046682553738,61.7658940397351,14.65897559900382
29,ok,,0.1,0.7,0.01,0.25,3,6040,6040,6.934449270553114,2.8973509933774833,0.695364238410596,0.2836835040838745,2.8973509933774833,0.7609037780597427,1.021505376344086,0.4039755229849516,3.575268817204301,0.9584928759006709,0.1724137931034483,0.09080147377697512,1.810344827586207,0.4440798797975647,0.9983810037776578,0.7082630691399663,5.7396999669003534,47.62913907284768,17.893299513427618,3.912574203993524,3.237774030354131,5.626415721121119,58.260927152317876,14.2886543208658
22,ok,,0.1,0.5,0.01,0.5,3,6040,6040,6.934141485522892,2.847682119205298,1.0927152317880795,0.40707951629336037,2.847682119205298,0.7806766573104141,1.4516129032258065,0.4983478133483028,3.413978494623656,0.9206840973131412,0.5172413793103449,0.26073552273974565,1.9396551724137931,0.5561819690301799,0.809498111171074,0.6745362563237773,5.079758809943358,71.90397350993378,19.859653971042533,3.4808418780356174,2.7655986509274872,5.311414363280902,71.03476821192054,12.235333247796598
21,ok,,0.1,0.5,0.01,0.25,3,6040,6040,6.934016739184431,2.7980132450331126,0.8278145695364238,0.39008388376277114,2.7980132450331126,0.8125473765512472,1.129032258064516,0.5462800719721389,3.1720430107526885,0.9826499465860682,0.3448275862068966,0.13963137508223303,2.1982758620689653,0.5397967039092068,0.9713977334052887,0.6745362563237773,6.036303256684943,46.79635761589404,21.533694890496534,3.426875337290879,2.9342327150084317,5.560179324265167,63.97913907284768,12.936650294059914
156,ok,,0.0001,0.9,0.1,0.5,3,6040,6040,6.931572824098263,2.6490066225165565,0.5794701986754967,0.28020770700186143,2.6490066225165565,0.709765510117788,0.7526881720430108,0.3603743147075532,3.655913978494624,0.9650232316902893,0.3017241379310345,0.15166469809445907,1.0344827586206897,0.30047295656188056,0.8904479222881814,0.7419898819561552,6.194889059057493,42.602649006622514,19.132914751685792,3.858607663248786,3.136593591905565,5.557777706017964,62.12483443708609,14.581400367807928
17,ok,,0.1,0.5,0.0,0.25,3,6040,6040,6.931343438219727,2.6490066225165565,0.5463576158940397,0.21258155455261407,2.6490066225165565,0.6503933535016048,0.7258064516129032,0.2789549601140873,3.198924731182796,0.8022996178232855,0.25862068965517243,0.10615523184197607,1.767241379310345,0.4068195158823582,4.101457096600107,3.642495784148398,5.4938215224935885,60.53973509933775,60.52092743744031,14.948731786292498,14.232715008431704,5.46027080279631,60.54966887417218,58.52128680135411
15,ok,,0.1,0.3,0.001,0.25,3,6040,6040,6.932851682560078,2.6490066225165565,0.2980132450331126,0.11564803611949377,2.6490066225165565,0.6210826084256502,0.3225806451612903,0.13892792195915904,3.1451612903225805,0.7495765056350132,0.25862068965517243,0.07831994330761667,1.853448275862069,0.41504929048649924,0.62061521856449,0.6745362563237773,4.404577938767664,92.16556291390728,6.840083606667036,3.1030760928224503,2.967959527824621,5.110662607476815,75.8228476821192,10.386692568942058
63,ok,,0.01,0.5,0.001,0.25,3,6040,6040,6.931575521888575,2.6158940397350996,0.4139072847682119,0.16989810485091855,2.6158940397350996,0.6313784236481024,0.5376344086021506,0.1827307109164164,2.6344086021505375,0.6314489017554074,0.21551724137931033,0.1493216847803789,2.586206896551724,0.6312654156484584,0.809498111171074,0.6745362563237773,5.519385604405138,72.6523178807947,12.544773541516573,3.8046411225040475,3.136593591905565,5.385912485425717,70.92682119205298,11.080631633894045
64,ok,,0.01,0.5,0.001,0.5,3,6040,6040,6.931573097141946,2.5165562913907285,0.31456953642384106,0.20046545172125438,2.5165562913907285,0.6536631619084939,0.1881720430107527,0.17473118279569894,2.795698924731183,0.7043041493859963,0.5172413793103449,0.24172902086050707,2.0689655172413794,0.5724629578497401,0.8904479222881814,0.8094435075885328,5.482773329354097,82.23841059602648,9.884272098906767,3.858607663248786,3.2715008431703203,5.453465352642621,70.06523178807947,10.944952729992352
10,ok,,0.1,0.3,0.0,0.5,3,6040,6040,6.802037786646008,2.5,0.4304635761589404,0.20242516745159816,2.5,0.6402351659969181,0.43010752688172044,0.21198204431207437,2.1505376344086025,0.5785935626972589,0.43103448275862066,0.1871012097270415,3.060344827586207,0.73907428852913,49.78413383702105,52.4114671163575,4.275682734542434,82.20364238410596,97.84330549003222,76.47058823529412,79.05564924114671,4.37576667861202,81.4956953642384,96.1799679566263
