trial,status,error,method,lr,dropout,weight_decay,cb_beta,tune_epochs,val_subset_size,val_full_size,final_train_loss,val_HR@50,val_overall_HR@10,val_overall_NDCG@10,val_overall_HR@50,val_overall_NDCG@50,val_head_HR@10,val_head_NDCG@10,val_head_HR@50,val_head_NDCG@50,val_tail_HR@10,val_tail_NDCG@10,val_tail_HR@50,val_tail_NDCG@50,val_CatalogCoverage@10,val_TailCoverage@10,val_AvgPopularity@10,val_TailRatio@10,val_Personalization@10,val_CatalogCoverage@50,val_TailCoverage@50,val_AvgPopularity@50,val_TailRatio@50,val_Personalization@50,val_count_overall,val_count_head,val_count_tail
4,ok,,ClassBalance,0.1,0.1,0.001,0.9999,3,7102,7102,8.086777654634853,0.014080540692762602,0.0,0.0,0.014080540692762602,0.0028695444535413433,0.0,0.0,0.0,0.0,0.0,0.0,0.032206119162640906,0.0065634475713528566,0.05430683360989592,0.049027002564489365,2.3015189096624367,80.10842016333427,0.37099022349253996,0.19309096394629657,0.21496454970583798,2.428042414500662,86.05801182765418,0.3362161064173974,7102,3997,3105
35,ok,,ClassBalance,0.01,0.7,0.01,0.9999,3,7102,7102,8.318059882339167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
34,ok,,ClassBalance,0.01,0.7,0.1,0.9999,3,7102,7102,8.318217303477176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
2,ok,,ClassBalance,0.1,0.1,0.1,0.9999,3,7102,7102,8.319421275132367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
3,ok,,ClassBalance,0.1,0.1,0.01,0.9999,3,7102,7102,8.318428487193827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
6,ok,,ClassBalance,0.1,0.3,0.1,0.9999,3,7102,7102,8.320371069875705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
7,ok,,ClassBalance,0.1,0.3,0.01,0.9999,3,7102,7102,8.318671031874054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
8,ok,,ClassBalance,0.1,0.3,0.001,0.9999,3,7102,7102,8.318219347064998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240911147986122,0.0754261577915221,2.272656981362472,88.78484933821458,8.794079121732757,0.2504148438678534,0.2262784733745663,2.638799391624437,71.57364122782315,5.8027698749478995,7102,3997,3105
27,ok,,ClassBalance,0.01,0.3,0.01,0.9999,3,7102,7102,8.317959285917736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
26,ok,,ClassBalance,0.01,0.3,0.1,0.9999,3,7102,7102,8.31808734426693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
40,ok,,ClassBalance,0.01,0.9,0.001,0.9999,3,7102,7102,8.317957203404433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085684115251169,0.7995172725901343,2.473212620584264,84.02562658406083,76.05314453313142,1.197767385729371,1.2068185246643537,2.461612328730684,82.99098845395663,39.69926289033744,7102,3997,3105
39,ok,,ClassBalance,0.01,0.9,0.01,0.9999,3,7102,7102,8.318146926205175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
38,ok,,ClassBalance,0.01,0.9,0.1,0.9999,3,7102,7102,8.318419508382577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
36,ok,,ClassBalance,0.01,0.7,0.001,0.9999,3,7102,7102,8.317891477727565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
31,ok,,ClassBalance,0.01,0.5,0.01,0.9999,3,7102,7102,8.317977905273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
30,ok,,ClassBalance,0.01,0.5,0.1,0.9999,3,7102,7102,8.318037934854727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
50,ok,,ClassBalance,0.001,0.5,0.1,0.9999,3,7102,7102,8.317926607975343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115854578367778,0.822145119927591,2.433569177510003,84.08335680090116,76.23565895641559,1.2068185246643537,1.2105898325539297,2.4829507664745845,81.12419036891016,39.78650370755845,7102,3997,3105
